sweep_index,timestamp_start,elapsed_s,f_min_Hz,s21_min_dB,filename,power_dBm,f_min_GHz,time_s,time_relative_s
776,2026-05-22T01:59:16,42.976229429245,5607837001.935855,-26.1026592255,20260522_015916_sweep0776_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837001935855,33300.54677939415,33129.23213005066
780,2026-05-22T02:02:15,42.90278601646423,5607842681.188682,-26.3926715851,20260522_020215_sweep0780_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842681188681,33472.26123714447,33300.94658780098
784,2026-05-22T02:05:14,42.9780547618866,5607838494.138721,-24.7303962708,20260522_020514_sweep0784_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838494138721,33644.123831272125,33472.809181928635
788,2026-05-22T02:08:13,43.00012063980103,5607839873.935197,-25.2937583923,20260522_020813_sweep0788_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,33816.02372908592,33644.70907974243
792,2026-05-22T02:11:13,42.92042517662048,5607839873.935197,-24.8748168945,20260522_021113_sweep0792_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,33987.81830716133,33816.50365781784
796,2026-05-22T02:14:12,42.94060468673706,5607833066.354333,-24.9849205017,20260522_021412_sweep0796_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607833066354333,34159.566218853,33988.251569509506
800,2026-05-22T02:17:11,42.9622004032135,5607837263.319885,-24.6846027374,20260522_021711_sweep0800_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837263319885,34331.359553813934,34160.044904470444
804,2026-05-22T02:20:10,43.02433180809021,5607839191.611255,-27.5118999481,20260522_022010_sweep0804_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839191611255,34503.341170072556,34332.026520729065
808,2026-05-22T02:23:10,42.94028830528259,5607840213.00674,-25.7874832153,20260522_022310_sweep0808_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60784021300674,34675.31687641144,34504.00222706795
812,2026-05-22T02:26:09,43.02055621147156,5607838729.051413,-24.4030914307,20260522_022609_sweep0812_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,34847.41363954544,34676.09899020195
816,2026-05-22T02:29:08,42.99636578559876,5607840100.0,-25.0936870575,20260522_022908_sweep0816_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078401,35019.25001621246,34847.93536686897
820,2026-05-22T02:32:08,42.947105169296265,5607838729.051413,-24.2415084839,20260522_023208_sweep0820_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,35191.09034848213,35019.77569913864
824,2026-05-22T02:35:07,42.90402698516846,5607832850.913247,-25.8491954803,20260522_023507_sweep0824_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607832850913247,35362.86385560036,35191.54920625687
828,2026-05-22T02:38:06,42.96377277374268,5607836733.960827,-24.9473495483,20260522_023806_sweep0828_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,35534.80883049965,35363.49418115616
