sweep_index,timestamp_start,elapsed_s,f_min_Hz,s21_min_dB,filename,power_dBm,f_min_GHz,time_s
584,2026-05-21T23:36:07,42.73457860946655,5607833871.354625,-25.1401939392,20260521_233607_sweep0584_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607833871354625,25070.304201602936
588,2026-05-21T23:39:05,42.7354736328125,5607837769.056436,-26.6966571808,20260521_233905_sweep0588_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837769056435,25241.22953748703
592,2026-05-21T23:42:06,42.76642394065857,5607838375.56864,-25.2590312958,20260521_234206_sweep0592_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,25412.40724682808
596,2026-05-21T23:45:04,42.76154589653015,5607838375.56864,-23.9527893066,20260521_234504_sweep0596_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,25583.56335043907
600,2026-05-21T23:48:03,42.769864559173584,5607839760.774392,-27.6110954285,20260521_234803_sweep0600_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839760774392,25754.70769715309
604,2026-05-21T23:51:02,42.848597288131714,5607840893.933108,-26.0751934052,20260521_235102_sweep0604_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840893933108,25925.831676483154
608,2026-05-21T23:54:00,42.89102482795715,5607840779.842008,-26.0522518158,20260521_235400_sweep0608_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840779842007,26097.23692727089
612,2026-05-21T23:56:59,42.8798828125,5607839420.157991,-26.9331245422,20260521_235659_sweep0612_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,26268.668756246567
616,2026-05-21T23:59:58,42.82679796218872,5607840100.0,-25.5576553345,20260521_235958_sweep0616_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078401,26440.044314861298
620,2026-05-22T00:02:57,42.77169322967529,5607835882.543321,-24.7215595245,20260522_000257_sweep0620_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835882543321,26611.292065382004
624,2026-05-22T00:05:55,42.80979990959168,5607837892.40111,-25.7687721252,20260522_000555_sweep0624_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837892401109,26782.52481198311
628,2026-05-22T00:08:54,42.82477378845215,5607838961.389669,-25.5689125061,20260522_000854_sweep0628_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838961389669,26953.753731012344
632,2026-05-22T00:11:52,42.86042761802673,5607840666.062137,-25.8757343292,20260522_001152_sweep0632_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078406660621365,27125.076855182648
636,2026-05-22T00:14:51,42.83051824569702,5607837892.40111,-27.8619441986,20260522_001451_sweep0636_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837892401109,27296.506474733353
640,2026-05-22T00:17:50,42.81498408317566,5607838375.56864,-24.6812572479,20260522_001750_sweep0640_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,27467.801791906357
644,2026-05-22T00:20:48,42.8135187625885,5607836868.818117,-26.8431682587,20260522_002048_sweep0644_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836868818117,27639.045724630356
648,2026-05-22T00:23:47,42.8666467666626,5607840666.062137,-25.6214389801,20260522_002347_sweep0648_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078406660621365,27810.465913534164
652,2026-05-22T00:26:46,42.8307044506073,5607835732.5314245,-25.8541355133,20260522_002646_sweep0652_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078357325314245,27981.773012161255
656,2026-05-22T00:29:45,42.81689405441284,5607839420.157991,-24.7146472931,20260522_002945_sweep0656_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,28153.12914133072
660,2026-05-22T00:32:44,42.83083915710449,5607839873.935197,-24.9787788391,20260522_003244_sweep0660_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,28324.447130918503
664,2026-05-22T00:35:42,42.80764961242676,5607836597.2672,-25.8376369476,20260522_003542_sweep0664_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836597267201,28495.81184411049
668,2026-05-22T00:38:41,42.83177256584168,5607836733.960827,-28.5295219421,20260522_003841_sweep0668_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,28667.138944387436
672,2026-05-22T00:41:40,42.86098146438599,5607834771.417103,-24.9096813202,20260522_004140_sweep0672_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607834771417103,28838.47075867653
676,2026-05-22T00:44:38,42.8517496585846,5607835882.543321,-24.666097641,20260522_004438_sweep0676_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835882543321,29009.90419435501
680,2026-05-22T00:47:37,42.81952500343323,5607844169.9655,-24.8084430695,20260522_004737_sweep0680_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078441699654995,29181.349326372147
684,2026-05-22T00:50:36,42.88315629959106,5607834599.526867,-23.878484726,20260522_005036_sweep0684_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607834599526867,29352.760435819626
688,2026-05-22T00:53:35,42.944302558898926,5607837391.760651,-24.0922698975,20260522_005335_sweep0688_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078373917606505,29524.25367307663
692,2026-05-22T00:56:34,42.88154983520508,5607840326.064802,-23.6586055756,20260522_005634_sweep0692_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840326064802,29695.75722694397
696,2026-05-22T00:59:33,42.845534801483154,5607835579.863733,-22.8100128174,20260522_005933_sweep0696_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835579863734,29867.27936410904
700,2026-05-22T01:02:32,42.92480278015137,5607838729.051413,-25.6183929443,20260522_010232_sweep0700_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,30038.82233095169
704,2026-05-22T01:05:31,42.89012837409973,5607839873.935197,-25.4251728058,20260522_010531_sweep0704_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,30210.445116758347
708,2026-05-22T01:08:29,42.92049527168274,5607839873.935197,-24.9750232697,20260522_010829_sweep0708_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,30381.936532258987
712,2026-05-22T01:11:31,42.94305443763733,5607844467.468575,-24.783241272,20260522_011131_sweep0712_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607844467468574,30553.560183286667
716,2026-05-22T01:14:30,42.850090742111206,5607838611.946204,-24.5891876221,20260522_011430_sweep0716_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838611946204,30725.043360710144
720,2026-05-22T01:17:29,42.9566490650177,5607839420.157991,-24.5845756531,20260522_011729_sweep0720_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,30896.733649730682
724,2026-05-22T01:20:28,42.91622519493103,5607842936.680115,-25.2278003693,20260522_012028_sweep0724_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842936680115,31068.3868496418
728,2026-05-22T01:23:27,42.97421455383301,5607841123.262899,-25.6128005981,20260522_012327_sweep0728_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,31240.155745744705
732,2026-05-22T01:26:26,42.98364543914795,5607840213.00674,-25.2081031799,20260522_012626_sweep0732_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60784021300674,31411.92501449585
736,2026-05-22T01:29:25,42.87469530105591,5607837769.056436,-25.3815956116,20260522_012925_sweep0736_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837769056435,31583.62755870819
740,2026-05-22T01:32:24,42.87729525566101,5607841588.053796,-25.1481876373,20260522_013224_sweep0740_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,31755.22559261322
744,2026-05-22T01:35:23,42.899948596954346,5607839420.157991,-25.8349132538,20260522_013523_sweep0744_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,31926.796414852142
748,2026-05-22T01:38:22,42.91382789611816,5607838494.138721,-27.3279323578,20260522_013822_sweep0748_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838494138721,32098.363122701645
752,2026-05-22T01:41:21,42.89985752105713,5607839420.157991,-26.4988517761,20260522_014121_sweep0752_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,32270.018532276154
756,2026-05-22T01:44:20,42.92702388763428,5607838375.56864,-24.5101795197,20260522_014420_sweep0756_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,32441.894162654877
760,2026-05-22T01:47:19,42.94496417045593,5607841354.486681,-25.1493835449,20260522_014719_sweep0760_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841354486681,32613.71440768242
764,2026-05-22T01:50:18,42.85181617736816,5607840439.225608,-24.6717281342,20260522_015018_sweep0764_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840439225608,32785.203650951385
768,2026-05-22T01:53:17,42.95826148986816,5607841008.388746,-24.9414520264,20260522_015317_sweep0768_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841008388746,32956.89522099495
772,2026-05-22T01:56:16,43.00722527503967,5607842064.108157,-25.1139888763,20260522_015616_sweep0772_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842064108157,33128.715831279755
776,2026-05-22T01:59:16,42.976229429245,5607837001.935855,-26.1026592255,20260522_015916_sweep0776_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837001935855,33300.54677939415
780,2026-05-22T02:02:15,42.90278601646423,5607842681.188682,-26.3926715851,20260522_020215_sweep0780_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842681188681,33472.26123714447
784,2026-05-22T02:05:14,42.9780547618866,5607838494.138721,-24.7303962708,20260522_020514_sweep0784_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838494138721,33644.123831272125
788,2026-05-22T02:08:13,43.00012063980103,5607839873.935197,-25.2937583923,20260522_020813_sweep0788_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,33816.02372908592
792,2026-05-22T02:11:13,42.92042517662048,5607839873.935197,-24.8748168945,20260522_021113_sweep0792_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,33987.81830716133
796,2026-05-22T02:14:12,42.94060468673706,5607833066.354333,-24.9849205017,20260522_021412_sweep0796_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607833066354333,34159.566218853
800,2026-05-22T02:17:11,42.9622004032135,5607837263.319885,-24.6846027374,20260522_021711_sweep0800_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837263319885,34331.359553813934
804,2026-05-22T02:20:10,43.02433180809021,5607839191.611255,-27.5118999481,20260522_022010_sweep0804_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839191611255,34503.341170072556
808,2026-05-22T02:23:10,42.94028830528259,5607840213.00674,-25.7874832153,20260522_022310_sweep0808_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60784021300674,34675.31687641144
812,2026-05-22T02:26:09,43.02055621147156,5607838729.051413,-24.4030914307,20260522_022609_sweep0812_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,34847.41363954544
816,2026-05-22T02:29:08,42.99636578559876,5607840100.0,-25.0936870575,20260522_022908_sweep0816_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078401,35019.25001621246
820,2026-05-22T02:32:08,42.947105169296265,5607838729.051413,-24.2415084839,20260522_023208_sweep0820_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,35191.09034848213
824,2026-05-22T02:35:07,42.90402698516846,5607832850.913247,-25.8491954803,20260522_023507_sweep0824_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607832850913247,35362.86385560036
828,2026-05-22T02:38:06,42.96377277374268,5607836733.960827,-24.9473495483,20260522_023806_sweep0828_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,35534.80883049965
832,2026-05-22T02:41:05,43.00777053833008,5607836458.6361065,-24.295375824,20260522_024105_sweep0832_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836458636107,35706.84197163582
836,2026-05-22T02:44:05,42.999207496643066,5607838729.051413,-25.590461731,20260522_024405_sweep0836_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,35878.87566971779
840,2026-05-22T02:47:04,42.9421181678772,5607839306.066891,-26.2824993134,20260522_024704_sweep0840_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60783930606689,36050.66542649269
844,2026-05-22T02:50:03,43.06317925453186,5607838256.174154,-25.4584407806,20260522_025003_sweep0844_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838256174154,36222.58719038963
848,2026-05-22T02:53:02,43.02509236335754,5607837001.935855,-25.8429603577,20260522_025302_sweep0848_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837001935855,36394.42989563942
852,2026-05-22T02:56:04,43.02781414985657,5607836175.133289,-26.1619606018,20260522_025604_sweep0852_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836175133289,36566.392320632935
856,2026-05-22T02:59:04,42.94817280769348,5607841123.262899,-26.4865570068,20260522_025904_sweep0856_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,36738.28760147095
860,2026-05-22T03:02:03,42.94273829460144,5607838256.174154,-26.7406539917,20260522_030203_sweep0860_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838256174154,36910.12145805359
864,2026-05-22T03:05:02,43.00705599784851,5607838961.389669,-25.2813854218,20260522_030502_sweep0864_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838961389669,37081.97093653679
868,2026-05-22T03:08:01,42.98942160606384,5607838729.051413,-25.9138355255,20260522_030801_sweep0868_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,37253.86707496643
872,2026-05-22T03:11:01,42.99602937698364,5607843331.181884,-25.7425193787,20260522_031101_sweep0872_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607843331181884,37425.86852622032
876,2026-05-22T03:14:00,42.9764142036438,5607839191.611255,-28.0870857239,20260522_031400_sweep0876_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839191611255,37597.79547548294
880,2026-05-22T03:16:59,43.04623317718506,5607841588.053796,-25.6223278046,20260522_031659_sweep0880_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,37770.053654909134
884,2026-05-22T03:19:59,43.05050468444824,5607841238.610332,-26.7045917511,20260522_031959_sweep0884_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841238610331,37942.269981861115
888,2026-05-22T03:22:59,43.06167936325073,5607840439.225608,-26.0958156586,20260522_032259_sweep0888_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840439225608,38114.4799580574
892,2026-05-22T03:25:58,43.063273191452026,5607838494.138721,-24.9588947296,20260522_032558_sweep0892_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838494138721,38286.736238241196
896,2026-05-22T03:28:58,43.02375626564026,5607841588.053796,-25.1753997803,20260522_032858_sweep0896_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,38458.83541250229
900,2026-05-22T03:31:57,42.986499071121216,5607841123.262899,-25.8842544556,20260522_033157_sweep0900_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,38630.906940460205
904,2026-05-22T03:34:57,42.99990177154541,5607837769.056436,-27.06939888,20260522_033457_sweep0904_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837769056435,38802.963529109955
908,2026-05-22T03:37:56,42.98583579063416,5607836733.960827,-25.1893787384,20260522_033756_sweep0908_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,38975.005348443985
912,2026-05-22T03:40:56,43.02759552001953,5607838961.389669,-24.8802013397,20260522_034056_sweep0912_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838961389669,39147.06532526016
916,2026-05-22T03:43:55,43.06337332725525,5607835265.983656,-24.7291603088,20260522_034355_sweep0916_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835265983656,39319.153079748154
920,2026-05-22T03:46:54,43.085139989852905,5607841123.262899,-25.266166687,20260522_034654_sweep0920_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,39491.37027359009
924,2026-05-22T03:49:54,43.05259346961975,5607834059.94303,-25.9113864899,20260522_034954_sweep0924_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078340599430305,39663.61873602867
928,2026-05-22T03:52:54,43.07174611091614,5607841588.053796,-24.0022792816,20260522_035254_sweep0928_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,39835.68584537506
932,2026-05-22T03:55:53,43.06248450279236,5607842064.108157,-26.6230716705,20260522_035553_sweep0932_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842064108157,40007.935462236404
936,2026-05-22T03:58:53,43.0825936794281,5607840213.00674,-25.5164527893,20260522_035853_sweep0936_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60784021300674,40180.297941446304
940,2026-05-22T04:01:53,43.13563776016235,5607837644.551109,-25.2570838928,20260522_040153_sweep0940_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837644551109,40352.58448147774
944,2026-05-22T04:04:53,43.06921362876892,5607835732.5314245,-25.394952774,20260522_040453_sweep0944_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078357325314245,40524.82476949692
948,2026-05-22T04:07:52,43.08184742927551,5607842555.448892,-23.5329875946,20260522_040752_sweep0948_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842555448892,40697.138632297516
952,2026-05-22T04:10:52,43.11075019836426,5607838845.513319,-26.2645187378,20260522_041052_sweep0952_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838845513319,40869.37426733971
956,2026-05-22T04:13:52,43.08492803573608,5607840439.225608,-24.9000530243,20260522_041352_sweep0956_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840439225608,41041.61850309372
960,2026-05-22T04:16:51,42.997721672058105,5607836733.960827,-24.7795524597,20260522_041651_sweep0960_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,41213.852553367615
964,2026-05-22T04:19:51,43.0381453037262,5607837892.40111,-26.6439685822,20260522_041951_sweep0964_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837892401109,41385.99950456619
968,2026-05-22T04:22:50,43.0035982131958,5607836868.818117,-25.8327713013,20260522_042250_sweep0968_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836868818117,41558.17739868164
972,2026-05-22T04:25:49,43.08429932594299,5607840893.933108,-24.9291362762,20260522_042549_sweep0972_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840893933108,41730.1179022789
976,2026-05-22T04:28:49,43.13297820091248,5607840100.0,-26.7189502716,20260522_042849_sweep0976_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078401,41902.48786997795
980,2026-05-22T04:31:48,43.04082727432251,5607836458.6361065,-26.1284618378,20260522_043148_sweep0980_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836458636107,42074.11632466316
984,2026-05-22T04:34:48,42.98292207717896,5607837518.811319,-26.6190280914,20260522_043448_sweep0984_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837518811319,42246.21052765846
988,2026-05-22T04:37:47,43.03636360168457,5607839076.737101,-24.6101741791,20260522_043747_sweep0988_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078390767371005,42418.27086019516
992,2026-05-22T04:40:47,43.119959592819214,5607839533.937863,-25.2915496826,20260522_044047_sweep0992_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839533937863,42590.71661353111
996,2026-05-22T04:43:47,43.10003471374512,5607839076.737101,-26.9454307556,20260522_044347_sweep0996_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078390767371005,42763.12239766121
1000,2026-05-22T04:46:46,43.05036401748657,5607834059.94303,-25.564573288,20260522_044646_sweep1000_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078340599430305,42934.94537806511
